recall_id,source_agency,external_id,source_id,title,description,recalling_firm_canonical,recalling_firm_display,recall_date,severity,remedy,units_affected,distribution_pattern,hazard_keys,raw_hazard_texts,source_url,source_endpoint_url,retrieved_at
20,FSIS,003-2026,1,"CS Beef Packers, LLC Recalls Ground Beef Products That May be Contaminated With E. Coli O145",Product Contamination,cs beef packers,"CS Beef Packers, LLC",2026-02-11,High - Class I,,,California; Idaho; Oregon,microbial_contamination,Product Contamination,http://www.fsis.usda.gov/recalls-alerts/cs-beef-packers-llc-recalls-ground-beef-products-may-be-contaminated-e--coli-o145,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
21,FSIS,002-2026,1,"Mays Chemical Company of Puerto Rico Recalls Frozen, Raw Pork Boneless Loins Imported Without Benefit of Import Reinspection",Import Violation,,,2026-02-03,High - Class I,,,Puerto Rico,microbial_contamination,Import Violation,http://www.fsis.usda.gov/recalls-alerts/mays-chemical-company-puerto-rico-recalls-frozen-raw-pork-boneless-loins-imported,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
22,FSIS,001-2026,1,Suzanna’s Kitchen Recalls Ready-To-Eat Grilled Chicken Breast Fillet Products due to Possible Listeria Contamination,Product Contamination,suzanna 039 s kitchen,Suzanna&#039;s Kitchen Inc,2026-01-16,High - Class I,,,Alabama; Florida; Georgia; Missouri; New Hampshire; North Carolina; Ohio,microbial_contamination,Product Contamination,http://www.fsis.usda.gov/recalls-alerts/suzannas-kitchen-recalls-ready-eat-grilled-chicken-breast-fillet-products-due,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
24,FSIS,042-2025,1,"Mountain West Food Group, LLC Recalls Ground Beef Products Due To Possible E. Coli O26 Contamination",Product Contamination,mountain west food group,Mountain West Food Group LLC,2025-12-27,High - Class I,,,California; Colorado; Idaho; Montana; Pennsylvania; Washington,microbial_contamination,Product Contamination,http://www.fsis.usda.gov/recalls-alerts/mountain-west-food-group-llc-recalls-ground-beef-products-due-possible-e--coli-o26,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
25,FSIS,040-2025,1,Maître Saladier Inc. Recalls Lorraine Quiche Products Imported Without Benefit of Import Reinspection,Import Violation,,,2025-12-19,High - Class I,,,Georgia; Louisiana; Maryland; North Carolina; Texas,microbial_contamination,Import Violation,http://www.fsis.usda.gov/recalls-alerts/maitre-saladier-inc--recalls-lorraine-quiche-products-imported-without-benefit,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
23,FSIS,041-2025,1,Olympia Provisions Recalls Ready-to-Eat Holiday Kielbasa Sausage Products Due to Possible Foreign Matter Contamination,Product Contamination,olympia provisions,Olympia Provisions,2025-12-19,High - Class I,,,Nationwide,microbial_contamination,Product Contamination,http://www.fsis.usda.gov/recalls-alerts/olympia-provisions-recalls-ready-eat-holiday-kielbasa-sausage-products-due-possible,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
26,FSIS,039-2025,1,La Guadalupana Foods LLC Recalls Ready-To-Eat Frozen Tamales Due to Misbranding and an Undeclared Allergen,Misbranding; Unreported Allergens,la guadalupana,La Guadalupana,2025-12-14,High - Class I,,,Illinois; Iowa; Ohio; Wisconsin,undeclared_allergen,Misbranding; Unreported Allergens,http://www.fsis.usda.gov/recalls-alerts/la-guadalupana-foods-llc-recalls-ready-eat-frozen-tamales-due-misbranding-and,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
27,FSIS,038-2025,1,Suzanna’s Kitchen Recalls Fully Cooked Breaded Chicken Products Due to Misbranding and an Undeclared Allergen,Misbranding; Unreported Allergens,suzanna 039 s kitchen,Suzanna&#039;s Kitchen Inc,2025-12-12,High - Class I,,,Nationwide,undeclared_allergen,Misbranding; Unreported Allergens,http://www.fsis.usda.gov/recalls-alerts/suzannas-kitchen-recalls-fully-cooked-breaded-chicken-products-due-misbranding-and,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
28,FSIS,037-2025,1,Ghanaianway Restaurant and Grocery LLC Recalls Fresh Salted Lamb Products Produced Without Benefit of Inspection,Produced Without Benefit of Inspection,,,2025-12-09,High - Class I,,,Connecticut; Maryland; Massachusetts; Minnesota; New Jersey; New York; Pennsylvania,microbial_contamination,Produced Without Benefit of Inspection,http://www.fsis.usda.gov/recalls-alerts/ghanaianway-restaurant-and-grocery-llc-recalls-fresh-salted-lamb-products-produced,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
29,FSIS,036-2025,1,Brazilian Taste Recalls Frozen Chicken and Beef Croquette Products Due to Misbranding and an Undeclared Allergen,Misbranding; Unreported Allergens,brazilian taste,Brazilian Taste,2025-11-04,High - Class I,,,Nationwide,undeclared_allergen,Misbranding; Unreported Allergens,http://www.fsis.usda.gov/recalls-alerts/brazilian-taste-recalls-frozen-chicken-and-beef-croquette-products-due-misbranding,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
128506,USCG,25MF0572,520,"FLOE INTERNATIONAL INC Z2272, Z2373, Z2474 Recall 25MF0572",,floe international,FLOE INTERNATIONAL INC,2025-10-30,,,,,,,https://www.uscgboating.org/content/recalls-details.php?id=25MF0572,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=70,2026-07-13 17:44:51
30,FSIS,035-2025,1,E.A. Sween Company Recalls Pulled Pork Sandwich Products Due to Possible Foreign Matter Contamination,Product Contamination,e a sween,E.A. Sween Company,2025-10-27,High - Class I,,,Nationwide,microbial_contamination,Product Contamination,http://www.fsis.usda.gov/recalls-alerts/e-a--sween-company-recalls-pulled-pork-sandwich-products-due-possible-foreign-matter,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
31,FSIS,034-2025,1,Hormel Foods Corporation Recalls Ready-To-Eat Frozen Chicken Products Due to Possible Foreign Matter Contamination,Product Contamination,hormel foods,Hormel Foods Corporation,2025-10-25,High - Class I,,,Nationwide,microbial_contamination,Product Contamination,http://www.fsis.usda.gov/recalls-alerts/hormel-foods-corporation-recalls-ready-eat-frozen-chicken-products-due-possible,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
32,FSIS,033-2025,1,"LSI, Inc. Recalls BBQ Pork Jerky Product  Due To Possible Foreign Matter Contamination",Product Contamination,lsi,"LSI, Inc.",2025-10-24,High - Class I,,,Nationwide,microbial_contamination,Product Contamination,http://www.fsis.usda.gov/recalls-alerts/lsi-inc--recalls-bbq-pork-jerky-product-due-possible-foreign-matter-contamination,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
33,FSIS,032-2025,1,"M.C.I. Foods, Inc. Recalls Ready-To-Eat Breakfast Burrito and Wrap Products Due to Possible Listeria Contamination",Product Contamination,m c i foods,"M.C.I. Foods, Inc.",2025-10-18,High - Class I,,,Nationwide,microbial_contamination,Product Contamination,http://www.fsis.usda.gov/recalls-alerts/m-c-i--foods-inc--recalls-ready-eat-breakfast-burrito-and-wrap-products-due-possible,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
34,FSIS,PHA-10072025-01,1,FSIS Issues Public Health Alert For Ready-To-Eat Meals Containing Riced Cauliflower That May Be Contaminated With Listeria,Product Contamination,freshrealm,Freshrealm,2025-10-07,Public Health Alert,,,Nationwide,microbial_contamination,Product Contamination,http://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ready-eat-meals-containing-riced-cauliflower-may-be,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
35,FSIS,PHA-10062025-01,1,FSIS Issues Public Health Alert For Ready-To-Eat Meals Containing Spinach That May Be Contaminated With Listeria,Product Contamination,freshrealm,Freshrealm,2025-10-06,Public Health Alert,,,Nationwide,microbial_contamination,Product Contamination,http://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ready-eat-meals-containing-spinach-may-be,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
36,FSIS,031-2025,1,"Foster Poultry Farms, LLC Recalls Chicken Corn Dog and Ground Turkey on a Stick Products Due To Possible Extraneous Matter Contamination",Product Contamination,foster poultry farms,"Foster Poultry Farms, LLC",2025-10-04,High - Class I,,,Nationwide,microbial_contamination,Product Contamination,http://www.fsis.usda.gov/recalls-alerts/foster-poultry-farms-llc-recalls-chicken-corn-dog-and-ground-turkey-a-stick-products,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
37,FSIS,030-2025,1,The Hillshire Brands Company Recalls Corn Dog and Sausage On A Stick Products Due To Possible Extraneous Matter Contamination,Product Contamination,the hillshire brands,The Hillshire Brands Company,2025-09-27,High - Class I,,,Nationwide,microbial_contamination,Product Contamination,http://www.fsis.usda.gov/recalls-alerts/hillshire-brands-company-recalls-corn-dog-and-sausage-a-stick-products-due-possible,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
38,FSIS,PHA-09252025-01,1,FSIS Issues Public Health Alert For Ready-To-Eat Meals Containing Pasta That May Be Contaminated with Listeria,Product Contamination,freshrealm,Freshrealm,2025-09-25,Public Health Alert,,,Nationwide,microbial_contamination,Product Contamination,http://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ready-eat-meals-containing-pasta-may-be-contaminated,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
39,FSIS,PHA-09192025-01,1,FSIS Issues Public Health Alert for Ready-To-Eat Turkey Wrap Product Due To Possible Listeria Contamination,Product Contamination,wcd kitchen minooka,WCD Kitchen - Minooka,2025-09-19,Public Health Alert,,,Nationwide,microbial_contamination,Product Contamination,http://www.fsis.usda.gov/recalls-alerts/fsis-issues-public-health-alert-ready-eat-turkey-wrap-product-due-possible-listeria,https://www.fsis.usda.gov/fsis/api/recall/v/1,2026-07-13 16:28:56
126756,USCG,25CG0019,450,KEY LARGO BOATS LLC CARIBBEAN SKIFF 153CC Recall 25CG0019,MAXIMUM WEIGHT CAPACITY,key largo boats,KEY LARGO BOATS LLC,2025-08-01,,,,,choking,MAXIMUM WEIGHT CAPACITY,https://www.uscgboating.org/content/recalls-details.php?id=25CG0019,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=0,2026-07-13 17:42:55
128502,USCG,25MF0370,520,CHRIS CRAFT BOATS SPORTSTER 28 Recall 25MF0370,,chris craft boats,CHRIS CRAFT BOATS,2025-07-28,,,,,,,https://www.uscgboating.org/content/recalls-details.php?id=25MF0370,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=70,2026-07-13 17:44:51
128504,USCG,25CG0018,520,RANGER BOATS RANGER VS1665SC Recall 25CG0018,STABILITY TEST (STARBOARD,ranger boats,RANGER BOATS,2025-07-16,,,,,choking,STABILITY TEST (STARBOARD,https://www.uscgboating.org/content/recalls-details.php?id=25CG0018,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=70,2026-07-13 17:44:51
128501,USCG,25MF0315,520,MAVERICK BOAT GROUP INC PATHFINDER 2400 TRS Recall 25MF0315,,maverick boat group,MAVERICK BOAT GROUP INC,2025-06-27,,,,,,,https://www.uscgboating.org/content/recalls-details.php?id=25MF0315,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=70,2026-07-13 17:44:51
126753,USCG,25MF0277,450,AXIS WAKE RESEARCH AXIS Recall 25MF0277,,axis wake research,AXIS WAKE RESEARCH,2025-06-06,,,,,,,https://www.uscgboating.org/content/recalls-details.php?id=25MF0277,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=0,2026-07-13 17:42:55
126755,USCG,25CG0017,450,TIDEWATER BOATS LLC TIDEWATER 180 CC BAY Recall 25CG0017,STABILITY TEST (STARBOARD,tidewater boats,TIDEWATER BOATS LLC,2025-06-04,,,,,choking,STABILITY TEST (STARBOARD,https://www.uscgboating.org/content/recalls-details.php?id=25CG0017,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=0,2026-07-13 17:42:55
128503,USCG,25CG0011,520,THUNDER BLADE 7 SEAS BAY SPORT 15 Recall 25CG0011,FLOTATION TEST FOR PERSON,thunder blade,THUNDER BLADE,2025-05-16,,,,,choking,FLOTATION TEST FOR PERSON,https://www.uscgboating.org/content/recalls-details.php?id=25CG0011,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=70,2026-07-13 17:44:51
128499,USCG,25MF0286,520,MERCURY MARINE DTS CONTROLS Recall 25MF0286,,mercury marine,MERCURY MARINE,2025-05-15,,,,,,,https://www.uscgboating.org/content/recalls-details.php?id=25MF0286,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=70,2026-07-13 17:44:51
126754,USCG,26MF0181,450,VECO S.P.A. CLIMMA MARINE A/C Recall 26MF0181,,veco s p a,VECO S.P.A.,2025-05-05,,,,,,,https://www.uscgboating.org/content/recalls-details.php?id=26MF0181,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=0,2026-07-13 17:42:55
126757,USCG,25MF0285,450,MERCURY MARINE MULTIPLE MERCURY OB Recall 25MF0285,,mercury marine,MERCURY MARINE,2025-05-01,,,,,,,https://www.uscgboating.org/content/recalls-details.php?id=25MF0285,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=0,2026-07-13 17:42:55
128498,USCG,25MF0217,520,"MALIBU INC CS22, CS23, R4, R6 Recall 25MF0217",,malibu,MALIBU INC,2025-04-25,,,,,,,https://www.uscgboating.org/content/recalls-details.php?id=25MF0217,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=70,2026-07-13 17:44:51
126751,USCG,25MF0117,450,"VOLVO PENTA V6 AND V8 WITH SX,.. Recall 25MF0117",,volvo penta,VOLVO PENTA,2025-03-07,,,,,,,https://www.uscgboating.org/content/recalls-details.php?id=25MF0117,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=0,2026-07-13 17:42:55
126752,USCG,25MF0118,450,VOLVO PENTA D4 AND D6 Recall 25MF0118,,volvo penta,VOLVO PENTA,2025-03-07,,,,,,,https://www.uscgboating.org/content/recalls-details.php?id=25MF0118,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=0,2026-07-13 17:42:55
128486,USCG,25MF0036,519,"MALIBU INC A29,R30,R31,R33,R35 Recall 25MF0036",,malibu,MALIBU INC,2025-01-21,,,,,,,https://www.uscgboating.org/content/recalls-details.php?id=25MF0036,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=69,2026-07-13 17:44:50
128505,USCG,25CG0001,520,"SORENSEN BOATS, LLC MAYCRAFT 1900 CC Recall 25CG0001",FLOTATION TEST FOR PERSON,sorensen boats,"SORENSEN BOATS, LLC",2025-01-13,,,,,choking,FLOTATION TEST FOR PERSON,https://www.uscgboating.org/content/recalls-details.php?id=25CG0001,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=70,2026-07-13 17:44:51
126765,USCG,24CG0035,450,G3 BOATS SPORTSMAN 1610 SS Recall 24CG0035,FLOTATION TEST FOR PERSON,g3 boats,G3 BOATS,2024-12-04,,,,,choking,FLOTATION TEST FOR PERSON,https://www.uscgboating.org/content/recalls-details.php?id=24CG0035,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=0,2026-07-13 17:42:55
126768,USCG,24CG0030,450,CUSTOM COMPOSITES RIVER VIXEN B-60 Recall 24CG0030,FLOTATION TEST FOR PERSON,custom composites,CUSTOM COMPOSITES,2024-11-01,,,,,choking,FLOTATION TEST FOR PERSON,https://www.uscgboating.org/content/recalls-details.php?id=24CG0030,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=0,2026-07-13 17:42:55
128507,USCG,24CG0029,520,FIBERCRAFT BOATS MOUNTAIN SKIFF 170 Recall 24CG0029,FLOTATION TEST FOR PERSON,fibercraft boats,FIBERCRAFT BOATS,2024-10-24,,,,,choking,FLOTATION TEST FOR PERSON,https://www.uscgboating.org/content/recalls-details.php?id=24CG0029,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=70,2026-07-13 17:44:51
126764,USCG,24MF0527,450,"MALIBU INC CS22, CS23, R4, R6 Recall 24MF0527",,malibu,MALIBU INC,2024-10-05,,,,,,,https://www.uscgboating.org/content/recalls-details.php?id=24MF0527,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=0,2026-07-13 17:42:55
128495,USCG,24CG0026,519,ALWELD COMMERCIAL BOATS INC 1752 PANFISH Recall 24CG0026,FLOTATION TEST FOR PERSON,alweld commercial boats,ALWELD COMMERCIAL BOATS INC,2024-09-25,,,,,choking,FLOTATION TEST FOR PERSON,https://www.uscgboating.org/content/recalls-details.php?id=24CG0026,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=69,2026-07-13 17:44:50
128500,USCG,24CG0017,520,VISION MARINE TECHNOLOGY PHANTOM Recall 24CG0017,FLOTATION TEST FOR PERSON,vision marine technology,VISION MARINE TECHNOLOGY,2024-07-31,,,,,choking,FLOTATION TEST FOR PERSON,https://www.uscgboating.org/content/recalls-details.php?id=24CG0017,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=70,2026-07-13 17:44:51
128494,USCG,24CG0015,519,NORTHPORT MARINE LLC F160SC Recall 24CG0015,STABILITY TEST (PORT),northport marine,NORTHPORT MARINE,2024-07-17,,,,,choking,STABILITY TEST (PORT),https://www.uscgboating.org/content/recalls-details.php?id=24CG0015,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=69,2026-07-13 17:44:50
128475,USCG,24MF0390,519,DOMETIC N/A Recall 24MF0390,,dometic,Dometic Corporation,2024-07-15,,,,,,,https://www.uscgboating.org/content/recalls-details.php?id=24MF0390,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=69,2026-07-13 17:44:50
128489,USCG,24CG0012,519,FIBERCRAFT BOATS SAND SHARK PRO VEE 160 Recall 24CG0012,FLOTATION TEST FOR PERSON,fibercraft boats,FIBERCRAFT BOATS,2024-06-20,,,,,choking,FLOTATION TEST FOR PERSON,https://www.uscgboating.org/content/recalls-details.php?id=24CG0012,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=69,2026-07-13 17:44:50
128478,USCG,24MF0239,519,SEA RAY BOATS MULTIPLE Recall 24MF0239,,sea ray boats,SEA RAY BOATS,2024-05-31,,,,,,,https://www.uscgboating.org/content/recalls-details.php?id=24MF0239,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=69,2026-07-13 17:44:50
128492,USCG,24CG0008,519,MI TIDE BOATS LLC V 1700 Recall 24CG0008,FLOTATION TEST FOR PERSON,mi tide boats,MI TIDE BOATS LLC,2024-05-16,,,,,choking,FLOTATION TEST FOR PERSON,https://www.uscgboating.org/content/recalls-details.php?id=24CG0008,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=69,2026-07-13 17:44:50
126760,USCG,24CG0006,450,MARATHON BOAT GROUP INC THE DUKE 1236 Recall 24CG0006,STABILITY TEST (STARBOARD,marathon boat group,MARATHON BOAT GROUP INC,2024-05-08,,,,,choking,STABILITY TEST (STARBOARD,https://www.uscgboating.org/content/recalls-details.php?id=24CG0006,https://www.uscgboating.org/content/recalls.php?pageNum_allRecalls=0,2026-07-13 17:42:55
